driver_id,time,latitude,longitude
248,2014-02-01 00:38:33.393638+01,41.858752636,12.454255987
59,2014-02-01 00:38:33.688938+01,41.89766461,12.465369549
297,2014-02-01 00:38:34.474484+01,41.897201379,12.472734383
89,2014-02-01 00:38:34.480043+01,41.809802944,12.485018274
2,2014-02-01 00:38:35.138298+01,41.903794485,12.488272803
317,2014-02-01 00:38:35.437438+01,41.892298911,12.469702879
311,2014-02-01 00:38:35.73237+01,41.93202311,12.510734154
79,2014-02-01 00:38:35.80286+01,41.89173899,12.51404489
94,2014-02-01 00:38:35.981247+01,41.888123741,12.481192555
172,2014-02-01 00:38:36.026459+01,41.901584834,12.490269933
295,2014-02-01 00:38:36.099808+01,41.89060443,12.49396897
362,2014-02-01 00:38:36.169508+01,41.890183589,12.474432951
318,2014-02-01 00:38:37.37154+01,41.917834235,12.462177472
260,2014-02-01 00:38:38.008185+01,41.895907003,12.476768593
352,2014-02-01 00:38:38.470047+01,41.872118739,12.467403291
357,2014-02-01 00:38:38.610822+01,41.889736812,12.474589528
197,2014-02-01 00:38:39.257361+01,41.907927692,12.486695984
135,2014-02-01 00:38:39.661796+01,41.89717691,12.472865787
368,2014-02-01 00:38:39.977308+01,41.878603333,12.482336667
224,2014-02-01 00:38:40.229648+01,41.92778541,12.5068552
351,2014-02-01 00:38:40.363401+01,41.900215006,12.456261552
361,2014-02-01 00:38:40.370702+01,41.889107684,12.522821417
259,2014-02-01 00:38:40.404465+01,41.799124689,12.590292203
341,2014-02-01 00:38:40.602468+01,41.889572824,12.474083722
315,2014-02-01 00:38:40.78042+01,41.912530947,12.463218793
104,2014-02-01 00:38:40.833985+01,41.794534827,12.250779042
331,2014-02-01 00:38:40.956145+01,41.90032837,12.472735355
232,2014-02-01 00:38:41.04509+01,41.900717082,12.500068874
61,2014-02-01 00:38:41.060422+01,41.899711667,12.465986667
298,2014-02-01 00:38:41.528923+01,41.909915758,12.492120685
365,2014-02-01 00:38:43.435606+01,41.899624748,12.489369052
321,2014-02-01 00:38:43.562689+01,41.90096683,12.50066062
174,2014-02-01 00:38:43.62423+01,41.91443709,12.50867901
228,2014-02-01 00:38:43.64567+01,41.888187212,12.504106164
257,2014-02-01 00:38:43.658969+01,41.901795532,12.480071186
178,2014-02-01 00:38:44.179791+01,41.896178091,12.482817288
196,2014-02-01 00:38:45.48357+01,41.894904241,12.476432905
53,2014-02-01 00:38:45.763224+01,41.917521455,12.50675937
191,2014-02-01 00:38:45.781776+01,41.89273321,12.469112953
132,2014-02-01 00:38:45.850687+01,41.926073641,12.536300581
187,2014-02-01 00:38:46.080932+01,41.91543,12.465003333
58,2014-02-01 00:38:46.575462+01,41.904992853,12.482830444
343,2014-02-01 00:38:46.721053+01,41.897918975,12.469137495
343,2014-02-01 00:38:46.73297+01,41.911594804,12.46599379
343,2014-02-01 00:38:47.151582+01,41.911363674,12.466137485
343,2014-02-01 00:38:47.152277+01,41.911363674,12.466137485
79,2014-02-01 00:38:47.498607+01,41.89066627,12.51445326
234,2014-02-01 00:38:47.630823+01,41.90752551,12.490225612
297,2014-02-01 00:38:47.808311+01,41.897214011,12.472800098
37,2014-02-01 00:38:48.009527+01,41.889714309,12.474430663
343,2014-02-01 00:38:48.530049+01,41.911363674,12.466137485
89,2014-02-01 00:38:48.640617+01,41.809077346,12.484700024
188,2014-02-01 00:38:48.718151+01,41.927499623,12.488024306
2,2014-02-01 00:38:49.551512+01,41.903794485,12.488272803
59,2014-02-01 00:38:49.865021+01,41.899440306,12.464237117
94,2014-02-01 00:38:50.678033+01,41.887311321,12.481937424
311,2014-02-01 00:38:50.736364+01,41.932520329,12.511047248
362,2014-02-01 00:38:50.790433+01,41.890183589,12.474432951
172,2014-02-01 00:38:51.070489+01,41.900504256,12.488758935
295,2014-02-01 00:38:51.957784+01,41.89060443,12.49396897
318,2014-02-01 00:38:52.550669+01,41.917834235,12.462177472
317,2014-02-01 00:38:52.95061+01,41.892002986,12.470093148
260,2014-02-01 00:38:53.835794+01,41.895948249,12.476916764
232,2014-02-01 00:38:54.090572+01,41.901463783,12.49893351
368,2014-02-01 00:38:54.206312+01,41.877278333,12.481121667
197,2014-02-01 00:38:54.304217+01,41.907927692,12.486695984
259,2014-02-01 00:38:54.313309+01,41.798339443,12.588901672
135,2014-02-01 00:38:54.338508+01,41.8971875,12.472868646
357,2014-02-01 00:38:54.354935+01,41.889736812,12.474589528
224,2014-02-01 00:38:54.66362+01,41.92739196,12.5064487
315,2014-02-01 00:38:54.682552+01,41.91208065,12.461380224
352,2014-02-01 00:38:54.745694+01,41.872118739,12.467403291
351,2014-02-01 00:38:54.769427+01,41.900147897,12.45692432
331,2014-02-01 00:38:55.041981+01,41.90032837,12.472735355
105,2014-02-01 00:38:55.25078+01,41.950853194,12.515114273
341,2014-02-01 00:38:55.817578+01,41.888327558,12.473444577
104,2014-02-01 00:38:55.840614+01,41.794534827,12.250779042
61,2014-02-01 00:38:56.052711+01,41.899618333,12.466143333
248,2014-02-01 00:38:56.247453+01,41.857757196,12.454979392
298,2014-02-01 00:38:56.818224+01,41.909020236,12.492469959
37,2014-02-01 00:38:57.912016+01,41.889714309,12.474430663
174,2014-02-01 00:38:58.621918+01,41.914423067,12.508652432
105,2014-02-01 00:38:58.687533+01,41.94878708,12.513961592
365,2014-02-01 00:38:58.818896+01,41.899624748,12.489369052
228,2014-02-01 00:38:59.280926+01,41.887009709,12.505012969
361,2014-02-01 00:38:59.361119+01,41.888244138,12.521970402
196,2014-02-01 00:38:59.607283+01,41.894217002,12.476152281
178,2014-02-01 00:38:59.883803+01,41.896178091,12.482817288
321,2014-02-01 00:38:59.998121+01,41.90096659,12.50066177
191,2014-02-01 00:39:00.457755+01,41.89273321,12.469112953
257,2014-02-01 00:39:00.6697+01,41.900340191,12.480733311
187,2014-02-01 00:39:00.836457+01,41.914365,12.468243333
53,2014-02-01 00:39:01.704091+01,41.917521455,12.50675937
58,2014-02-01 00:39:02.02587+01,41.904991793,12.48283871
79,2014-02-01 00:39:02.527768+01,41.89064154,12.51496383
188,2014-02-01 00:39:03.025362+01,41.927541352,12.487545314
234,2014-02-01 00:39:03.376755+01,41.90752551,12.490225612
132,2014-02-01 00:39:03.517543+01,41.926120128,12.536771605
2,2014-02-01 00:39:04.287766+01,41.903794485,12.488272803
248,2014-02-01 00:39:04.539418+01,41.856880241,12.45391272
89,2014-02-01 00:39:04.937484+01,41.809077346,12.484700024
362,2014-02-01 00:39:05.033237+01,41.890183589,12.474432951
59,2014-02-01 00:39:05.053987+01,41.899547357,12.464215231
297,2014-02-01 00:39:05.483087+01,41.89719705,12.472781831
343,2014-02-01 00:39:05.579864+01,41.909536271,12.467204225
311,2014-02-01 00:39:05.733396+01,41.932977383,12.510339882
295,2014-02-01 00:39:05.7918+01,41.890361718,12.495248032
172,2014-02-01 00:39:06.021867+01,41.899355073,12.487143675
317,2014-02-01 00:39:06.070725+01,41.89105081,12.471507006
94,2014-02-01 00:39:06.114235+01,41.886166612,12.483524596
318,2014-02-01 00:39:07.361494+01,41.917440495,12.462406003
260,2014-02-01 00:39:07.962133+01,41.8959439,12.476931228
357,2014-02-01 00:39:08.2121+01,41.889736812,12.474589528
352,2014-02-01 00:39:08.895542+01,41.872118739,12.467403291
232,2014-02-01 00:39:09.15491+01,41.902312455,12.497852259
331,2014-02-01 00:39:09.160098+01,41.90032837,12.472735355
368,2014-02-01 00:39:09.499435+01,41.876415,12.48162
259,2014-02-01 00:39:09.651036+01,41.797426751,12.587404282
135,2014-02-01 00:39:09.666236+01,41.897191171,12.472859271
315,2014-02-01 00:39:09.831176+01,41.911625671,12.459435076
197,2014-02-01 00:39:09.845132+01,41.907927692,12.486695984
361,2014-02-01 00:39:09.883061+01,41.888670526,12.520940686
224,2014-02-01 00:39:10.280363+01,41.92665819,12.50574134
341,2014-02-01 00:39:10.536043+01,41.887504726,12.472786154
104,2014-02-01 00:39:10.831371+01,41.794534827,12.250779042
298,2014-02-01 00:39:10.983396+01,41.908024927,12.492832728
61,2014-02-01 00:39:11.048731+01,41.899618333,12.466143333
365,2014-02-01 00:39:13.198643+01,41.902671266,12.485864886
174,2014-02-01 00:39:13.625641+01,41.914423067,12.508652432
228,2014-02-01 00:39:13.649855+01,41.886800975,12.507020351
257,2014-02-01 00:39:13.687493+01,41.89957737,12.481076078
321,2014-02-01 00:39:13.735123+01,41.90096659,12.50066177
178,2014-02-01 00:39:14.18111+01,41.896178091,12.482817288
37,2014-02-01 00:39:14.386859+01,41.889714309,12.474430663
351,2014-02-01 00:39:14.862094+01,41.900112771,12.457310958
196,2014-02-01 00:39:15.016467+01,41.893483925,12.475464735
191,2014-02-01 00:39:15.794068+01,41.89273321,12.469112953
187,2014-02-01 00:39:15.834021+01,41.914131667,12.469061667
53,2014-02-01 00:39:16.424302+01,41.917521455,12.50675937
58,2014-02-01 00:39:16.925389+01,41.904986652,12.482843969
132,2014-02-01 00:39:17.309291+01,41.926151902,12.537370909
234,2014-02-01 00:39:17.569219+01,41.90752551,12.490225612
188,2014-02-01 00:39:17.707007+01,41.927074631,12.486124844
89,2014-02-01 00:39:18.069671+01,41.809077346,12.484700024
297,2014-02-01 00:39:18.1185+01,41.89719683,12.472778426
248,2014-02-01 00:39:18.6985+01,41.856380685,12.453239163
105,2014-02-01 00:39:18.887292+01,41.947427479,12.515696661
59,2014-02-01 00:39:19.117674+01,41.899547357,12.464215231
79,2014-02-01 00:39:19.308254+01,41.89064462,12.51518086
2,2014-02-01 00:39:19.556759+01,41.903794485,12.488272803
362,2014-02-01 00:39:19.98533+01,41.890691386,12.474544969
311,2014-02-01 00:39:20.423494+01,41.932977383,12.510339882
317,2014-02-01 00:39:20.439072+01,41.890503282,12.47342015
94,2014-02-01 00:39:20.657126+01,41.88501323,12.484687367
172,2014-02-01 00:39:21.066719+01,41.897988202,12.486683649
295,2014-02-01 00:39:21.202277+01,41.89002546,12.496713993
343,2014-02-01 00:39:21.933005+01,41.908420924,12.467241315
318,2014-02-01 00:39:22.697994+01,41.917424015,12.462416793
352,2014-02-01 00:39:23.470078+01,41.873228503,12.466735253
357,2014-02-01 00:39:23.606422+01,41.889736812,12.474589528
260,2014-02-01 00:39:23.612601+01,41.89591394,12.476933433
368,2014-02-01 00:39:23.905413+01,41.87617,12.482068333
197,2014-02-01 00:39:24.287828+01,41.907927692,12.486695984
331,2014-02-01 00:39:24.607128+01,41.90032837,12.472735355
315,2014-02-01 00:39:24.647642+01,41.911154368,12.457449545
224,2014-02-01 00:39:24.661346+01,41.92521849,12.50448281
259,2014-02-01 00:39:24.670404+01,41.799130062,12.585477904
135,2014-02-01 00:39:24.675488+01,41.897178894,12.472853056
351,2014-02-01 00:39:24.762657+01,41.899625959,12.462238528
232,2014-02-01 00:39:25.314162+01,41.902911206,12.496350932
341,2014-02-01 00:39:25.574886+01,41.887132165,12.47249194
61,2014-02-01 00:39:26.216376+01,41.899618333,12.466143333
298,2014-02-01 00:39:26.331068+01,41.907685292,12.491796389
104,2014-02-01 00:39:26.567411+01,41.794534827,12.250779042
228,2014-02-01 00:39:28.224357+01,41.886323256,12.508338552
365,2014-02-01 00:39:28.423932+01,41.902671266,12.485864886
321,2014-02-01 00:39:28.44353+01,41.90096642,12.50066315
37,2014-02-01 00:39:28.510817+01,41.889714309,12.474430663
174,2014-02-01 00:39:28.622721+01,41.914098819,12.508139304
105,2014-02-01 00:39:28.851944+01,41.946445356,12.517028473
361,2014-02-01 00:39:29.460861+01,41.889706068,12.518664915
361,2014-02-01 00:39:29.461614+01,41.889706068,12.518664915
178,2014-02-01 00:39:30.333231+01,41.896178091,12.482817288
196,2014-02-01 00:39:30.342089+01,41.893456606,12.475431648
53,2014-02-01 00:39:30.802459+01,41.917604491,12.50749115
191,2014-02-01 00:39:30.810337+01,41.89273321,12.469112953
187,2014-02-01 00:39:30.832399+01,41.913495,12.469863333
361,2014-02-01 00:39:31.076694+01,41.889706068,12.518664915
361,2014-02-01 00:39:31.077334+01,41.889706068,12.518664915
58,2014-02-01 00:39:31.927525+01,41.904977884,12.482853702
361,2014-02-01 00:39:32.014713+01,41.889706068,12.518664915
132,2014-02-01 00:39:32.373125+01,41.926026407,12.538137903
188,2014-02-01 00:39:32.434859+01,41.926027827,12.486472953
79,2014-02-01 00:39:32.518237+01,41.89047339,12.51665969
234,2014-02-01 00:39:32.745106+01,41.90752551,12.490225612
297,2014-02-01 00:39:32.817629+01,41.897173353,12.472796654
343,2014-02-01 00:39:33.734098+01,41.907999702,12.465467802
89,2014-02-01 00:39:33.749091+01,41.807771037,12.484351934
248,2014-02-01 00:39:34.07428+01,41.856071695,12.451503701
2,2014-02-01 00:39:34.359068+01,41.903783709,12.488295135
59,2014-02-01 00:39:34.662578+01,41.900479782,12.46447756
362,2014-02-01 00:39:34.762849+01,41.891873156,12.47466508
94,2014-02-01 00:39:35.657531+01,41.88341922,12.485109935
311,2014-02-01 00:39:35.729627+01,41.932977383,12.510339882
295,2014-02-01 00:39:35.760904+01,41.890011425,12.496777804
172,2014-02-01 00:39:36.239045+01,41.896874295,12.486913811
257,2014-02-01 00:39:37.150032+01,41.898571813,12.481547712
260,2014-02-01 00:39:38.058085+01,41.895916311,12.47693837
317,2014-02-01 00:39:38.213776+01,41.890439082,12.473896164
318,2014-02-01 00:39:38.623817+01,41.916748132,12.462858481
232,2014-02-01 00:39:39.119207+01,41.902217734,12.495526094
197,2014-02-01 00:39:39.255033+01,41.9071222,12.486033613
352,2014-02-01 00:39:39.290322+01,41.874656109,12.465961268
357,2014-02-01 00:39:39.341379+01,41.889736812,12.474589528
135,2014-02-01 00:39:39.66589+01,41.897170043,12.472853241
224,2014-02-01 00:39:39.900339+01,41.92374163,12.50293615
259,2014-02-01 00:39:39.95589+01,41.800472898,12.583914918
61,2014-02-01 00:39:40.768571+01,41.899618333,12.466143333
341,2014-02-01 00:39:40.820745+01,41.885468807,12.471154251
104,2014-02-01 00:39:41.587393+01,41.794534827,12.250779042
331,2014-02-01 00:39:41.725558+01,41.90032837,12.472735355
298,2014-02-01 00:39:41.875368+01,41.907515852,12.491173111
156,2014-02-01 00:39:42.632831+01,41.91481063,12.47260082
156,2014-02-01 00:39:42.633587+01,41.91481063,12.47260082
37,2014-02-01 00:39:42.913005+01,41.889714309,12.474430663
365,2014-02-01 00:39:43.437452+01,41.902671266,12.485864886
351,2014-02-01 00:39:43.500052+01,41.898666268,12.462864226
228,2014-02-01 00:39:43.565796+01,41.885273155,12.509783952
156,2014-02-01 00:39:43.673078+01,41.914719559,12.472241814
156,2014-02-01 00:39:43.673668+01,41.914719559,12.472241814
191,2014-02-01 00:39:43.680296+01,41.89273321,12.469112953
174,2014-02-01 00:39:43.693852+01,41.913099837,12.506817107
257,2014-02-01 00:39:43.697476+01,41.897299387,12.481933521
105,2014-02-01 00:39:43.825202+01,41.946445356,12.517028473
321,2014-02-01 00:39:44.042866+01,41.90096642,12.50066315
178,2014-02-01 00:39:44.249292+01,41.896178091,12.482817288
196,2014-02-01 00:39:44.60712+01,41.892536376,12.474786136
191,2014-02-01 00:39:45.459886+01,41.89273321,12.469112953
53,2014-02-01 00:39:45.794014+01,41.917823026,12.507631993
187,2014-02-01 00:39:45.831857+01,41.913495,12.469863333
156,2014-02-01 00:39:46.296834+01,41.914719559,12.472241814
298,2014-02-01 00:39:46.809692+01,41.90744163,12.490732642
361,2014-02-01 00:39:47.0426+01,41.890092012,12.51790124
188,2014-02-01 00:39:47.061355+01,41.926133786,12.487023414
79,2014-02-01 00:39:47.623685+01,41.88940247,12.51909177
234,2014-02-01 00:39:47.666814+01,41.90752551,12.490225612
297,2014-02-01 00:39:47.774196+01,41.897152047,12.472797705
89,2014-02-01 00:39:48.073324+01,41.805627892,12.483582621
343,2014-02-01 00:39:48.52737+01,41.907959982,12.465295801
248,2014-02-01 00:39:48.596887+01,41.855773255,12.450354061
132,2014-02-01 00:39:48.853176+01,41.925946732,12.538811154
58,2014-02-01 00:39:48.863603+01,41.904992587,12.482893205
59,2014-02-01 00:39:49.053335+01,41.901352674,12.466841172
2,2014-02-01 00:39:49.575472+01,41.903783709,12.488295135
362,2014-02-01 00:39:49.745162+01,41.892874334,12.475085383
311,2014-02-01 00:39:50.437212+01,41.933398406,12.510133966
317,2014-02-01 00:39:50.44767+01,41.890439082,12.473896164
295,2014-02-01 00:39:50.792238+01,41.889797791,12.498236315
172,2014-02-01 00:39:51.374999+01,41.896204577,12.486865965
94,2014-02-01 00:39:51.602692+01,41.882343577,12.483950137
318,2014-02-01 00:39:52.81783+01,41.915492138,12.463013421
357,2014-02-01 00:39:53.21503+01,41.889736812,12.474589528
352,2014-02-01 00:39:53.483031+01,41.876810342,12.465777202
331,2014-02-01 00:39:54.34799+01,41.900178669,12.472590012
197,2014-02-01 00:39:54.359581+01,41.906358573,12.486258692
259,2014-02-01 00:39:54.363328+01,41.803181353,12.581505993
135,2014-02-01 00:39:54.663164+01,41.897170043,12.472853241
224,2014-02-01 00:39:54.849665+01,41.92299663,12.50220907
232,2014-02-01 00:39:55.09064+01,41.902126319,12.495479355
351,2014-02-01 00:39:55.328572+01,41.897141938,12.464095756
298,2014-02-01 00:39:55.518431+01,41.907355716,12.490382027
260,2014-02-01 00:39:55.654332+01,41.895939909,12.477456734
260,2014-02-01 00:39:55.862696+01,41.895955725,12.477741397
341,2014-02-01 00:39:56.047381+01,41.884225731,12.47010458
104,2014-02-01 00:39:56.685386+01,41.794534827,12.250779042
61,2014-02-01 00:39:56.955084+01,41.898101667,12.468195
37,2014-02-01 00:39:57.635846+01,41.889714309,12.474430663
365,2014-02-01 00:39:58.178647+01,41.902710105,12.485718445
174,2014-02-01 00:39:58.288559+01,41.913046683,12.506755944
188,2014-02-01 00:39:58.428857+01,41.926133786,12.487023414
105,2014-02-01 00:39:58.495928+01,41.946218235,12.51611011
228,2014-02-01 00:39:58.558957+01,41.884744492,12.510585808
321,2014-02-01 00:39:58.647155+01,41.90096642,12.50066315
257,2014-02-01 00:39:58.656521+01,41.896682037,12.481443738
178,2014-02-01 00:39:59.198385+01,41.896170452,12.482816309
196,2014-02-01 00:39:59.80504+01,41.892112313,12.474582471
191,2014-02-01 00:40:00.473514+01,41.892161834,12.469866878
187,2014-02-01 00:40:00.836463+01,41.90869,12.4715
132,2014-02-01 00:40:00.84651+01,41.925946379,12.53910351
53,2014-02-01 00:40:01.011436+01,41.918221323,12.507470923
156,2014-02-01 00:40:01.301851+01,41.914370537,12.470442587
58,2014-02-01 00:40:01.866892+01,41.904991541,12.482901974
361,2014-02-01 00:40:02.050312+01,41.890708753,12.516678236
188,2014-02-01 00:40:02.439139+01,41.926133786,12.487023414
79,2014-02-01 00:40:02.492502+01,41.88860414,12.52071386
297,2014-02-01 00:40:02.775719+01,41.897139322,12.472812366
234,2014-02-01 00:40:02.787586+01,41.90752551,12.490225612
89,2014-02-01 00:40:03.087328+01,41.803664612,12.482050695
343,2014-02-01 00:40:03.688077+01,41.907959982,12.465295801
59,2014-02-01 00:40:03.700134+01,41.901641466,12.469532033
2,2014-02-01 00:40:04.283205+01,41.903783709,12.488295135
362,2014-02-01 00:40:05.000189+01,41.893931823,12.475825272
295,2014-02-01 00:40:05.78515+01,41.888969526,12.498124407
311,2014-02-01 00:40:05.935177+01,41.934316857,12.510664623
94,2014-02-01 00:40:05.961624+01,41.880985985,12.484001509
61,2014-02-01 00:40:06.697743+01,41.897686667,12.469026667
172,2014-02-01 00:40:06.774426+01,41.895585177,12.486925229
318,2014-02-01 00:40:07.853916+01,41.913771529,12.462555665
357,2014-02-01 00:40:08.248513+01,41.889776516,12.47456202
248,2014-02-01 00:40:08.301807+01,41.85486124,12.45049466
260,2014-02-01 00:40:08.879814+01,41.895843275,12.479033403
197,2014-02-01 00:40:09.220002+01,41.906739048,12.487122006
331,2014-02-01 00:40:09.584137+01,41.900178669,12.472590012
135,2014-02-01 00:40:09.662972+01,41.897176336,12.472839575
351,2014-02-01 00:40:09.766575+01,41.895504087,12.46555837
224,2014-02-01 00:40:09.840547+01,41.92299908,12.50217005
352,2014-02-01 00:40:10.11825+01,41.87914378,12.466032179
298,2014-02-01 00:40:10.496775+01,41.907361206,12.490374064
341,2014-02-01 00:40:10.576129+01,41.883557972,12.469518141
104,2014-02-01 00:40:10.836499+01,41.794534827,12.250779042
259,2014-02-01 00:40:11.124187+01,41.805835957,12.578727282
61,2014-02-01 00:40:11.143447+01,41.897586667,12.469306667
37,2014-02-01 00:40:12.757496+01,41.889714309,12.474430663
228,2014-02-01 00:40:13.166761+01,41.88517882,12.511327001
174,2014-02-01 00:40:13.324504+01,41.913046683,12.506755944
105,2014-02-01 00:40:13.52615+01,41.945342819,12.513415288
365,2014-02-01 00:40:13.573405+01,41.903500153,12.485465882
321,2014-02-01 00:40:13.599315+01,41.90096642,12.50066315
257,2014-02-01 00:40:13.686774+01,41.896344634,12.48035274
178,2014-02-01 00:40:14.189195+01,41.896170452,12.482816309
196,2014-02-01 00:40:14.653335+01,41.892112313,12.474582471
53,2014-02-01 00:40:15.771511+01,41.918209987,12.507395588
191,2014-02-01 00:40:15.783168+01,41.892152525,12.469873502
187,2014-02-01 00:40:15.82372+01,41.909113333,12.470828333
132,2014-02-01 00:40:15.917897+01,41.925764361,12.540132403
58,2014-02-01 00:40:16.885087+01,41.904978031,12.482962979
361,2014-02-01 00:40:17.02425+01,41.891353615,12.51588908
297,2014-02-01 00:40:17.810324+01,41.897159487,12.472818819
89,2014-02-01 00:40:18.071506+01,41.801563383,12.481196335
317,2014-02-01 00:40:18.197149+01,41.891118497,12.474558703
317,2014-02-01 00:40:18.197686+01,41.891118497,12.474558703
188,2014-02-01 00:40:18.20355+01,41.926133786,12.487023414
234,2014-02-01 00:40:18.207365+01,41.90752551,12.490225612
232,2014-02-01 00:40:18.553526+01,41.902008398,12.495306025
232,2014-02-01 00:40:18.554223+01,41.902008398,12.495306025
343,2014-02-01 00:40:19.171892+01,41.907892692,12.465171246
317,2014-02-01 00:40:19.222227+01,41.89124151,12.47457066
59,2014-02-01 00:40:19.34093+01,41.902019202,12.471378926
232,2014-02-01 00:40:19.371959+01,41.902008398,12.495306025
362,2014-02-01 00:40:19.643459+01,41.893931823,12.475825272
311,2014-02-01 00:40:20.4254+01,41.934699882,12.510117146
2,2014-02-01 00:40:20.499485+01,41.903783709,12.488295135
79,2014-02-01 00:40:20.680443+01,41.88813763,12.52135505
79,2014-02-01 00:40:20.68105+01,41.88813763,12.52135505
156,2014-02-01 00:40:20.686592+01,41.914340316,12.470140812
94,2014-02-01 00:40:20.693397+01,41.8800993,12.483035293
248,2014-02-01 00:40:21.717066+01,41.854638274,12.44921838
260,2014-02-01 00:40:22.59721+01,41.895177294,12.47993543
318,2014-02-01 00:40:22.685055+01,41.912743178,12.462932533
79,2014-02-01 00:40:22.876515+01,41.88813763,12.52135505
352,2014-02-01 00:40:23.489008+01,41.879908838,12.466685884
357,2014-02-01 00:40:23.56657+01,41.889762399,12.474545604
197,2014-02-01 00:40:24.215298+01,41.90705785,12.488595779
331,2014-02-01 00:40:24.320409+01,41.900178669,12.472590012
295,2014-02-01 00:40:24.563333+01,41.888349093,12.49785528
224,2014-02-01 00:40:24.658002+01,41.9229603,12.50205682
135,2014-02-01 00:40:24.672028+01,41.89718531,12.472831659
259,2014-02-01 00:40:24.961275+01,41.808261206,12.576462403
172,2014-02-01 00:40:25.025823+01,41.895145795,12.486688829
351,2014-02-01 00:40:25.085794+01,41.89436231,12.467159975
341,2014-02-01 00:40:25.568852+01,41.883546153,12.4695063
104,2014-02-01 00:40:25.840695+01,41.794534827,12.250779042
298,2014-02-01 00:40:25.872588+01,41.907361206,12.490374064
61,2014-02-01 00:40:25.988276+01,41.89758,12.469316667
37,2014-02-01 00:40:27.624308+01,41.889714309,12.474430663
228,2014-02-01 00:40:28.1707+01,41.885089417,12.51288338
174,2014-02-01 00:40:28.316585+01,41.91301366,12.506716402
365,2014-02-01 00:40:28.443087+01,41.90352107,12.485466829
105,2014-02-01 00:40:28.50932+01,41.943186556,12.51167082
257,2014-02-01 00:40:28.65318+01,41.895983176,12.478126446
321,2014-02-01 00:40:28.979356+01,41.90096568,12.50066251
178,2014-02-01 00:40:29.166374+01,41.896170452,12.482816309
196,2014-02-01 00:40:29.618996+01,41.892112313,12.474582471
187,2014-02-01 00:40:30.832568+01,41.909636667,12.472735
132,2014-02-01 00:40:30.848265+01,41.925425836,12.540913253
191,2014-02-01 00:40:30.902144+01,41.891942112,12.469336966
53,2014-02-01 00:40:31.390526+01,41.918162788,12.507291662
58,2014-02-01 00:40:31.540822+01,41.904988051,12.482990198
188,2014-02-01 00:40:32.051912+01,41.926133786,12.487023414
361,2014-02-01 00:40:32.478401+01,41.892138999,12.515622536
234,2014-02-01 00:40:32.768112+01,41.90752551,12.490225612
89,2014-02-01 00:40:33.078083+01,41.801396531,12.481126393
343,2014-02-01 00:40:33.55495+01,41.907066019,12.465469779
317,2014-02-01 00:40:34.240831+01,41.891420893,12.474586465
2,2014-02-01 00:40:34.552461+01,41.903783709,12.488295135
59,2014-02-01 00:40:34.693207+01,41.9020227,12.471415081
232,2014-02-01 00:40:34.833816+01,41.900834166,12.493632665
178,2014-02-01 00:40:35.3855+01,41.896170452,12.482816309
172,2014-02-01 00:40:36.018347+01,41.893851165,12.487555677
295,2014-02-01 00:40:36.225213+01,41.888262148,12.497575662
362,2014-02-01 00:40:36.494519+01,41.894071338,12.475938163
311,2014-02-01 00:40:36.503686+01,41.934444312,12.509633364
94,2014-02-01 00:40:36.520856+01,41.879620174,12.481392942
79,2014-02-01 00:40:37.025593+01,41.88818127,12.52122983
260,2014-02-01 00:40:37.650944+01,41.89500414,12.480834222
156,2014-02-01 00:40:38.495798+01,41.91385477,12.469010144
352,2014-02-01 00:40:38.505867+01,41.879950832,12.466726955
357,2014-02-01 00:40:38.573625+01,41.88974337,12.474578306
297,2014-02-01 00:40:38.78803+01,41.897188979,12.472785504
331,2014-02-01 00:40:39.120672+01,41.900178669,12.472590012
197,2014-02-01 00:40:39.253377+01,41.907330614,12.489010576
248,2014-02-01 00:40:39.275831+01,41.854739676,12.448030771
259,2014-02-01 00:40:39.328942+01,41.810632175,12.57583389
135,2014-02-01 00:40:39.366087+01,41.897187659,12.472822188
224,2014-02-01 00:40:39.724122+01,41.9237836,12.50001235
351,2014-02-01 00:40:39.768086+01,41.892830826,12.469094356
318,2014-02-01 00:40:39.807492+01,41.912743178,12.462932533
318,2014-02-01 00:40:39.825586+01,41.903853314,12.489042951
104,2014-02-01 00:40:40.536744+01,41.794534827,12.250779042
341,2014-02-01 00:40:40.588196+01,41.883546153,12.4695063
61,2014-02-01 00:40:41.057337+01,41.897591667,12.469213333
298,2014-02-01 00:40:41.666377+01,41.907361206,12.490374064
321,2014-02-01 00:40:43.499305+01,41.90096568,12.50066251
105,2014-02-01 00:40:43.524966+01,41.942072946,12.508908659
228,2014-02-01 00:40:43.648701+01,41.88562358,12.512946823
257,2014-02-01 00:40:43.687108+01,41.896221432,12.475942429
365,2014-02-01 00:40:43.91165+01,41.903558687,12.485509943
178,2014-02-01 00:40:44.327934+01,41.896170452,12.482816309
37,2014-02-01 00:40:44.357215+01,41.889714309,12.474430663
196,2014-02-01 00:40:44.642844+01,41.892112313,12.474582471
191,2014-02-01 00:40:45.773548+01,41.891984578,12.468570808
53,2014-02-01 00:40:45.805833+01,41.918162788,12.507291662
187,2014-02-01 00:40:46.526557+01,41.909953333,12.47392
58,2014-02-01 00:40:46.536743+01,41.904988051,12.482990198
156,2014-02-01 00:40:46.836747+01,41.913659099,12.468297601
188,2014-02-01 00:40:47.058051+01,41.926133786,12.487023414
174,2014-02-01 00:40:47.514626+01,41.912070905,12.505242148
